order_id,order_date,product,category,customer_id,price,quantity,year,month,year_month,revenue
2018,2023-02-02,AirPods Pro,Accessories,CUST-0009,62.0,4,2023,2,2023-02,248.0
1802,2023-02-02,JBL Flip 6,Speakers,CUST-0221,222.0,2,2023,2,2023-02,444.0
639,2023-02-02,Sony WH-1000XM5,Headphones,CUST-0121,218.0,3,2023,2,2023-02,654.0
1632,2023-02-02,iPhone 14,Smartphones,CUST-0117,915.0,1,2023,2,2023-02,915.0
160,2023-02-02,Apple Watch,Wearables,CUST-0112,196.0,3,2023,2,2023-02,588.0
1811,2023-02-03,Sony WH-1000XM5,Headphones,CUST-0152,245.0,2,2023,2,2023-02,490.0
2692,2023-02-03,MacBook Pro,Laptops,CUST-0066,1541.0,1,2023,2,2023-02,1541.0
2712,2023-02-03,Logitech MX Master 3,Accessories,CUST-0112,159.0,2,2023,2,2023-02,318.0
1345,2023-02-04,Apple Watch,Wearables,CUST-0038,163.0,4,2023,2,2023-02,652.0
2367,2023-02-04,AirPods Pro,Accessories,CUST-0059,118.0,2,2023,2,2023-02,236.0
2561,2023-02-05,iPhone 14,Smartphones,CUST-0217,860.0,4,2023,2,2023-02,3440.0
2123,2023-02-05,Sony WH-1000XM5,Headphones,CUST-0287,375.0,2,2023,2,2023-02,750.0
558,2023-02-05,JBL Flip 6,Speakers,CUST-0162,257.0,2,2023,2,2023-02,514.0
2795,2023-02-06,JBL Flip 6,Speakers,CUST-0038,167.0,4,2023,2,2023-02,668.0
501,2023-02-07,MacBook Pro,Laptops,CUST-0007,1554.0,4,2023,2,2023-02,6216.0
2641,2023-02-08,Apple Watch,Wearables,CUST-0047,153.0,4,2023,2,2023-02,612.0
1951,2023-02-08,Sony WH-1000XM5,Headphones,CUST-0277,264.0,3,2023,2,2023-02,792.0
2784,2023-02-08,JBL Flip 6,Speakers,CUST-0116,151.0,4,2023,2,2023-02,604.0
2209,2023-02-08,Sony WH-1000XM5,Headphones,CUST-0131,266.0,3,2023,2,2023-02,798.0
540,2023-02-09,AirPods Pro,Accessories,CUST-0283,99.0,3,2023,2,2023-02,297.0
153,2023-02-10,AirPods Pro,Accessories,CUST-0023,102.0,1,2023,2,2023-02,102.0
678,2023-02-10,Dell XPS 13,Laptops,CUST-0155,1516.0,2,2023,2,2023-02,3032.0
1600,2023-02-11,MacBook Pro,Laptops,CUST-0064,1428.0,4,2023,2,2023-02,5712.0
1500,2023-02-11,Apple Watch,Wearables,CUST-0255,322.0,2,2023,2,2023-02,644.0
1684,2023-02-12,JBL Flip 6,Speakers,CUST-0211,254.0,4,2023,2,2023-02,1016.0
375,2023-02-13,Apple Watch,Wearables,CUST-0223,309.0,1,2023,2,2023-02,309.0
2155,2023-02-14,iPhone 14,Smartphones,CUST-0113,924.0,4,2023,2,2023-02,3696.0
2771,2023-02-14,AirPods Pro,Accessories,CUST-0279,146.0,4,2023,2,2023-02,584.0
2568,2023-02-15,JBL Flip 6,Speakers,CUST-0104,133.0,4,2023,2,2023-02,532.0
2738,2023-02-16,Sony WH-1000XM5,Headphones,CUST-0067,363.0,4,2023,2,2023-02,1452.0
293,2023-02-17,Sony WH-1000XM5,Headphones,CUST-0282,285.0,2,2023,2,2023-02,570.0
233,2023-02-18,Sony WH-1000XM5,Headphones,CUST-0257,245.0,1,2023,2,2023-02,245.0
657,2023-02-19,Logitech MX Master 3,Accessories,CUST-0218,76.0,4,2023,2,2023-02,304.0
2651,2023-02-19,Logitech MX Master 3,Accessories,CUST-0256,189.0,3,2023,2,2023-02,567.0
2562,2023-02-19,iPhone 14,Smartphones,CUST-0013,946.0,4,2023,2,2023-02,3784.0
995,2023-02-19,Samsung S23,Smartphones,CUST-0246,912.0,2,2023,2,2023-02,1824.0
1053,2023-02-20,AirPods Pro,Accessories,CUST-0094,198.0,4,2023,2,2023-02,792.0
1428,2023-02-20,JBL Flip 6,Speakers,CUST-0098,125.0,1,2023,2,2023-02,125.0
333,2023-02-20,Apple Watch,Wearables,CUST-0181,319.0,4,2023,2,2023-02,1276.0
1741,2023-02-21,iPhone 14,Smartphones,CUST-0289,952.0,1,2023,2,2023-02,952.0
2216,2023-02-21,JBL Flip 6,Speakers,CUST-0175,153.0,4,2023,2,2023-02,612.0
598,2023-02-21,Apple Watch,Wearables,CUST-0168,207.0,4,2023,2,2023-02,828.0
2493,2023-02-22,Sony WH-1000XM5,Headphones,CUST-0023,245.0,3,2023,2,2023-02,735.0
436,2023-02-22,Sony WH-1000XM5,Headphones,CUST-0021,350.0,3,2023,2,2023-02,1050.0
1866,2023-02-23,JBL Flip 6,Speakers,CUST-0240,245.0,4,2023,2,2023-02,980.0
2347,2023-02-23,AirPods Pro,Accessories,CUST-0019,144.0,1,2023,2,2023-02,144.0
499,2023-02-24,AirPods Pro,Accessories,CUST-0221,101.0,4,2023,2,2023-02,404.0
1193,2023-02-24,MacBook Pro,Laptops,CUST-0110,1581.0,2,2023,2,2023-02,3162.0
1591,2023-02-25,Logitech MX Master 3,Accessories,CUST-0293,113.0,2,2023,2,2023-02,226.0
2838,2023-02-25,Samsung S23,Smartphones,CUST-0080,979.0,4,2023,2,2023-02,3916.0
2630,2023-02-27,iPhone 14,Smartphones,CUST-0068,972.0,4,2023,2,2023-02,3888.0
2052,2023-02-28,Dell XPS 13,Laptops,CUST-0290,1520.0,3,2023,2,2023-02,4560.0
1968,2023-02-28,Samsung S23,Smartphones,CUST-0178,873.0,2,2023,2,2023-02,1746.0
1869,2023-02-28,AirPods Pro,Accessories,CUST-0116,73.0,3,2023,2,2023-02,219.0
96,2023-03-01,Sony WH-1000XM5,Headphones,CUST-0076,353.0,4,2023,3,2023-03,1412.0
815,2023-03-01,AirPods Pro,Accessories,CUST-0155,170.0,1,2023,3,2023-03,170.0
2598,2023-03-01,Samsung S23,Smartphones,CUST-0194,975.0,4,2023,3,2023-03,3900.0
1311,2023-03-02,Sony WH-1000XM5,Headphones,CUST-0296,263.0,3,2023,3,2023-03,789.0
1463,2023-03-02,Samsung S23,Smartphones,CUST-0057,979.0,4,2023,3,2023-03,3916.0
2859,2023-03-03,Logitech MX Master 3,Accessories,CUST-0028,205.0,1,2023,3,2023-03,205.0
2102,2023-03-03,Logitech MX Master 3,Accessories,CUST-0080,143.0,2,2023,3,2023-03,286.0
2429,2023-03-04,Fitbit Charge 6,Wearables,CUST-0189,193.0,2,2023,3,2023-03,386.0
2777,2023-03-05,Logitech MX Master 3,Accessories,CUST-0021,169.0,2,2023,3,2023-03,338.0
2877,2023-03-05,MacBook Pro,Laptops,CUST-0107,1468.0,1,2023,3,2023-03,1468.0
151,2023-03-06,iPhone 14,Smartphones,CUST-0098,904.0,3,2023,3,2023-03,2712.0
2934,2023-03-06,MacBook Pro,Laptops,CUST-0083,1545.0,4,2023,3,2023-03,6180.0
1171,2023-03-06,iPhone 14,Smartphones,CUST-0182,993.0,1,2023,3,2023-03,993.0
2074,2023-03-06,AirPods Pro,Accessories,CUST-0273,120.0,3,2023,3,2023-03,360.0
909,2023-03-07,iPhone 14,Smartphones,CUST-0182,836.0,1,2023,3,2023-03,836.0
1072,2023-03-07,iPhone 14,Smartphones,CUST-0210,847.0,4,2023,3,2023-03,3388.0
351,2023-03-08,Dell XPS 13,Laptops,CUST-0288,1529.0,3,2023,3,2023-03,4587.0
2235,2023-03-08,AirPods Pro,Accessories,CUST-0250,212.0,3,2023,3,2023-03,636.0
408,2023-03-08,iPhone 14,Smartphones,CUST-0119,834.0,2,2023,3,2023-03,1668.0
2246,2023-03-09,Samsung S23,Smartphones,CUST-0044,954.0,3,2023,3,2023-03,2862.0
1221,2023-03-09,iPhone 14,Smartphones,CUST-0208,957.0,4,2023,3,2023-03,3828.0
1881,2023-03-09,Sony WH-1000XM5,Headphones,CUST-0153,326.0,1,2023,3,2023-03,326.0
1386,2023-03-11,Apple Watch,Wearables,CUST-0129,331.0,3,2023,3,2023-03,993.0
1194,2023-03-11,JBL Flip 6,Speakers,CUST-0251,134.0,1,2023,3,2023-03,134.0
2227,2023-03-11,Samsung S23,Smartphones,CUST-0281,915.0,4,2023,3,2023-03,3660.0
2264,2023-03-11,Fitbit Charge 6,Wearables,CUST-0146,217.0,3,2023,3,2023-03,651.0
1745,2023-03-12,Sony WH-1000XM5,Headphones,CUST-0018,272.0,1,2023,3,2023-03,272.0
2471,2023-03-13,Apple Watch,Wearables,CUST-0105,218.0,3,2023,3,2023-03,654.0
1928,2023-03-13,iPhone 14,Smartphones,CUST-0129,872.0,4,2023,3,2023-03,3488.0
901,2023-03-13,JBL Flip 6,Speakers,CUST-0203,160.0,2,2023,3,2023-03,320.0
1076,2023-03-13,MacBook Pro,Laptops,CUST-0250,1551.0,2,2023,3,2023-03,3102.0
2513,2023-03-14,Sony WH-1000XM5,Headphones,CUST-0254,214.0,2,2023,3,2023-03,428.0
2484,2023-03-14,MacBook Pro,Laptops,CUST-0143,1538.0,3,2023,3,2023-03,4614.0
2371,2023-03-14,Dell XPS 13,Laptops,CUST-0222,1417.0,2,2023,3,2023-03,2834.0
920,2023-03-14,Dell XPS 13,Laptops,CUST-0069,1528.0,4,2023,3,2023-03,6112.0
1452,2023-03-15,Fitbit Charge 6,Wearables,CUST-0253,163.0,4,2023,3,2023-03,652.0
2632,2023-03-16,Samsung S23,Smartphones,CUST-0201,997.0,2,2023,3,2023-03,1994.0
1877,2023-03-16,iPhone 14,Smartphones,CUST-0124,818.0,3,2023,3,2023-03,2454.0
2911,2023-03-17,Dell XPS 13,Laptops,CUST-0216,1471.0,4,2023,3,2023-03,5884.0
2728,2023-03-18,Logitech MX Master 3,Accessories,CUST-0107,88.0,2,2023,3,2023-03,176.0
2604,2023-03-18,AirPods Pro,Accessories,CUST-0192,240.0,4,2023,3,2023-03,960.0
1674,2023-03-20,Samsung S23,Smartphones,CUST-0110,868.0,2,2023,3,2023-03,1736.0
1752,2023-03-20,Logitech MX Master 3,Accessories,CUST-0283,197.0,1,2023,3,2023-03,197.0
1417,2023-03-21,MacBook Pro,Laptops,CUST-0273,1560.0,4,2023,3,2023-03,6240.0
1283,2023-03-24,Samsung S23,Smartphones,CUST-0088,914.0,3,2023,3,2023-03,2742.0
2112,2023-03-25,iPhone 14,Smartphones,CUST-0035,931.0,4,2023,3,2023-03,3724.0
421,2023-03-25,Dell XPS 13,Laptops,CUST-0289,1400.0,3,2023,3,2023-03,4200.0
1383,2023-03-25,Dell XPS 13,Laptops,CUST-0206,1477.0,4,2023,3,2023-03,5908.0
2166,2023-03-26,Logitech MX Master 3,Accessories,CUST-0203,210.0,4,2023,3,2023-03,840.0
2923,2023-03-27,AirPods Pro,Accessories,CUST-0043,230.0,1,2023,3,2023-03,230.0
57,2023-03-27,MacBook Pro,Laptops,CUST-0152,1453.0,4,2023,3,2023-03,5812.0
2601,2023-03-27,Sony WH-1000XM5,Headphones,CUST-0242,253.0,2,2023,3,2023-03,506.0
2302,2023-03-27,Dell XPS 13,Laptops,CUST-0002,1487.0,3,2023,3,2023-03,4461.0
664,2023-03-28,Apple Watch,Wearables,CUST-0017,237.0,1,2023,3,2023-03,237.0
2868,2023-03-29,Apple Watch,Wearables,CUST-0189,253.0,3,2023,3,2023-03,759.0
1728,2023-03-30,AirPods Pro,Accessories,CUST-0013,196.0,4,2023,3,2023-03,784.0
665,2023-03-30,Sony WH-1000XM5,Headphones,CUST-0183,240.0,3,2023,3,2023-03,720.0
757,2023-03-30,MacBook Pro,Laptops,CUST-0177,1597.0,4,2023,3,2023-03,6388.0
716,2023-03-31,Logitech MX Master 3,Accessories,CUST-0183,151.0,3,2023,3,2023-03,453.0
2913,2023-03-31,Sony WH-1000XM5,Headphones,CUST-0140,282.0,4,2023,3,2023-03,1128.0
2191,2023-03-31,iPhone 14,Smartphones,CUST-0229,863.0,3,2023,3,2023-03,2589.0
276,2023-04-01,Sony WH-1000XM5,Headphones,CUST-0173,344.0,2,2023,4,2023-04,688.0
1487,2023-04-01,Fitbit Charge 6,Wearables,CUST-0300,289.0,2,2023,4,2023-04,578.0
702,2023-04-01,Sony WH-1000XM5,Headphones,CUST-0042,297.0,4,2023,4,2023-04,1188.0
554,2023-04-02,JBL Flip 6,Speakers,CUST-0202,137.0,2,2023,4,2023-04,274.0
2578,2023-04-02,Dell XPS 13,Laptops,CUST-0289,1499.0,4,2023,4,2023-04,5996.0
1651,2023-04-02,Fitbit Charge 6,Wearables,CUST-0085,166.0,4,2023,4,2023-04,664.0
2650,2023-04-04,Dell XPS 13,Laptops,CUST-0182,1546.0,3,2023,4,2023-04,4638.0
1858,2023-04-04,Sony WH-1000XM5,Headphones,CUST-0118,388.0,3,2023,4,2023-04,1164.0
2353,2023-04-04,iPhone 14,Smartphones,CUST-0120,870.0,1,2023,4,2023-04,870.0
136,2023-04-04,iPhone 14,Smartphones,CUST-0117,933.0,2,2023,4,2023-04,1866.0
2009,2023-04-05,Sony WH-1000XM5,Headphones,CUST-0133,254.0,1,2023,4,2023-04,254.0
1820,2023-04-05,JBL Flip 6,Speakers,CUST-0010,300.0,1,2023,4,2023-04,300.0
1994,2023-04-06,MacBook Pro,Laptops,CUST-0088,1512.0,1,2023,4,2023-04,1512.0
1114,2023-04-06,AirPods Pro,Accessories,CUST-0239,117.0,4,2023,4,2023-04,468.0
464,2023-04-08,Samsung S23,Smartphones,CUST-0005,971.0,3,2023,4,2023-04,2913.0
981,2023-04-08,JBL Flip 6,Speakers,CUST-0178,275.0,2,2023,4,2023-04,550.0
431,2023-04-08,Apple Watch,Wearables,CUST-0224,184.0,4,2023,4,2023-04,736.0
876,2023-04-11,Fitbit Charge 6,Wearables,CUST-0057,285.0,2,2023,4,2023-04,570.0
1737,2023-04-11,AirPods Pro,Accessories,CUST-0214,218.0,2,2023,4,2023-04,436.0
1028,2023-04-11,Sony WH-1000XM5,Headphones,CUST-0167,212.0,1,2023,4,2023-04,212.0
1714,2023-04-13,AirPods Pro,Accessories,CUST-0294,136.0,1,2023,4,2023-04,136.0
1473,2023-04-13,JBL Flip 6,Speakers,CUST-0034,152.0,1,2023,4,2023-04,152.0
2953,2023-04-14,Apple Watch,Wearables,CUST-0013,239.0,4,2023,4,2023-04,956.0
1626,2023-04-14,Apple Watch,Wearables,CUST-0073,266.0,3,2023,4,2023-04,798.0
956,2023-04-14,Logitech MX Master 3,Accessories,CUST-0020,241.0,1,2023,4,2023-04,241.0
2629,2023-04-14,Sony WH-1000XM5,Headphones,CUST-0236,361.0,2,2023,4,2023-04,722.0
1712,2023-04-14,Logitech MX Master 3,Accessories,CUST-0031,164.0,4,2023,4,2023-04,656.0
1793,2023-04-15,Fitbit Charge 6,Wearables,CUST-0250,297.0,3,2023,4,2023-04,891.0
479,2023-04-15,Dell XPS 13,Laptops,CUST-0190,1550.0,2,2023,4,2023-04,3100.0
528,2023-04-16,Apple Watch,Wearables,CUST-0169,271.0,3,2023,4,2023-04,813.0
2333,2023-04-16,MacBook Pro,Laptops,CUST-0066,1566.0,1,2023,4,2023-04,1566.0
705,2023-04-16,MacBook Pro,Laptops,CUST-0092,1590.0,4,2023,4,2023-04,6360.0
567,2023-04-17,Apple Watch,Wearables,CUST-0061,287.0,2,2023,4,2023-04,574.0
1196,2023-04-17,Apple Watch,Wearables,CUST-0072,278.0,4,2023,4,2023-04,1112.0
1151,2023-04-18,Dell XPS 13,Laptops,CUST-0224,1415.0,2,2023,4,2023-04,2830.0
2049,2023-04-18,Sony WH-1000XM5,Headphones,CUST-0288,285.0,2,2023,4,2023-04,570.0
1610,2023-04-18,iPhone 14,Smartphones,CUST-0218,988.0,1,2023,4,2023-04,988.0
271,2023-04-18,Samsung S23,Smartphones,CUST-0128,884.0,2,2023,4,2023-04,1768.0
2355,2023-04-18,iPhone 14,Smartphones,CUST-0293,989.0,2,2023,4,2023-04,1978.0
398,2023-04-18,iPhone 14,Smartphones,CUST-0028,865.0,3,2023,4,2023-04,2595.0
2941,2023-04-19,iPhone 14,Smartphones,CUST-0045,864.0,3,2023,4,2023-04,2592.0
2289,2023-04-19,Fitbit Charge 6,Wearables,CUST-0190,348.0,4,2023,4,2023-04,1392.0
1913,2023-04-19,Logitech MX Master 3,Accessories,CUST-0094,91.0,1,2023,4,2023-04,91.0
3000,2023-04-20,Sony WH-1000XM5,Headphones,CUST-0168,253.0,3,2023,4,2023-04,759.0
866,2023-04-20,Sony WH-1000XM5,Headphones,CUST-0206,383.0,3,2023,4,2023-04,1149.0
634,2023-04-20,MacBook Pro,Laptops,CUST-0147,1429.0,3,2023,4,2023-04,4287.0
2511,2023-04-21,Sony WH-1000XM5,Headphones,CUST-0078,227.0,2,2023,4,2023-04,454.0
2126,2023-04-21,Samsung S23,Smartphones,CUST-0095,811.0,3,2023,4,2023-04,2433.0
1296,2023-04-21,iPhone 14,Smartphones,CUST-0042,946.0,1,2023,4,2023-04,946.0
2690,2023-04-21,Logitech MX Master 3,Accessories,CUST-0264,226.0,2,2023,4,2023-04,452.0
1748,2023-04-22,Fitbit Charge 6,Wearables,CUST-0011,240.0,4,2023,4,2023-04,960.0
960,2023-04-23,Fitbit Charge 6,Wearables,CUST-0107,245.0,3,2023,4,2023-04,735.0
968,2023-04-24,Fitbit Charge 6,Wearables,CUST-0269,160.0,2,2023,4,2023-04,320.0
2099,2023-04-24,Dell XPS 13,Laptops,CUST-0131,1442.0,1,2023,4,2023-04,1442.0
631,2023-04-25,Samsung S23,Smartphones,CUST-0115,933.0,3,2023,4,2023-04,2799.0
1174,2023-04-25,JBL Flip 6,Speakers,CUST-0042,146.0,1,2023,4,2023-04,146.0
871,2023-04-26,AirPods Pro,Accessories,CUST-0118,169.0,3,2023,4,2023-04,507.0
1574,2023-04-26,Logitech MX Master 3,Accessories,CUST-0273,213.0,4,2023,4,2023-04,852.0
2758,2023-04-27,Samsung S23,Smartphones,CUST-0051,851.0,2,2023,4,2023-04,1702.0
1192,2023-04-27,iPhone 14,Smartphones,CUST-0245,830.0,3,2023,4,2023-04,2490.0
2322,2023-04-27,Fitbit Charge 6,Wearables,CUST-0271,191.0,1,2023,4,2023-04,191.0
198,2023-04-27,JBL Flip 6,Speakers,CUST-0026,278.0,1,2023,4,2023-04,278.0
1392,2023-04-28,Sony WH-1000XM5,Headphones,CUST-0294,318.0,4,2023,4,2023-04,1272.0
170,2023-04-28,Logitech MX Master 3,Accessories,CUST-0008,181.0,4,2023,4,2023-04,724.0
608,2023-04-28,MacBook Pro,Laptops,CUST-0259,1426.0,2,2023,4,2023-04,2852.0
808,2023-04-28,Samsung S23,Smartphones,CUST-0247,807.0,1,2023,4,2023-04,807.0
1496,2023-04-28,JBL Flip 6,Speakers,CUST-0292,124.0,3,2023,4,2023-04,372.0
109,2023-04-29,Fitbit Charge 6,Wearables,CUST-0264,242.0,2,2023,4,2023-04,484.0
2896,2023-04-29,Samsung S23,Smartphones,CUST-0116,822.0,2,2023,4,2023-04,1644.0
1054,2023-04-29,JBL Flip 6,Speakers,CUST-0116,242.0,1,2023,4,2023-04,242.0
353,2023-04-29,JBL Flip 6,Speakers,CUST-0092,120.0,3,2023,4,2023-04,360.0
2406,2023-04-29,Sony WH-1000XM5,Headphones,CUST-0214,378.0,1,2023,4,2023-04,378.0
1268,2023-04-30,Samsung S23,Smartphones,CUST-0066,844.0,2,2023,4,2023-04,1688.0
672,2023-04-30,Samsung S23,Smartphones,CUST-0161,926.0,4,2023,4,2023-04,3704.0
1950,2023-04-30,Fitbit Charge 6,Wearables,CUST-0106,316.0,2,2023,4,2023-04,632.0
2960,2023-05-01,Apple Watch,Wearables,CUST-0050,163.0,2,2023,5,2023-05,326.0
1317,2023-05-02,AirPods Pro,Accessories,CUST-0214,108.0,4,2023,5,2023-05,432.0
105,2023-05-02,JBL Flip 6,Speakers,CUST-0178,262.0,4,2023,5,2023-05,1048.0
2864,2023-05-02,Sony WH-1000XM5,Headphones,CUST-0182,366.0,1,2023,5,2023-05,366.0
2141,2023-05-03,Apple Watch,Wearables,CUST-0151,345.0,1,2023,5,2023-05,345.0
591,2023-05-03,AirPods Pro,Accessories,CUST-0002,71.0,4,2023,5,2023-05,284.0
1818,2023-05-03,AirPods Pro,Accessories,CUST-0266,55.0,4,2023,5,2023-05,220.0
150,2023-05-03,Fitbit Charge 6,Wearables,CUST-0063,235.0,3,2023,5,2023-05,705.0
654,2023-05-04,Samsung S23,Smartphones,CUST-0162,890.0,3,2023,5,2023-05,2670.0
2827,2023-05-04,Fitbit Charge 6,Wearables,CUST-0245,289.0,3,2023,5,2023-05,867.0
2609,2023-05-05,Logitech MX Master 3,Accessories,CUST-0096,222.0,2,2023,5,2023-05,444.0
44,2023-05-05,AirPods Pro,Accessories,CUST-0224,178.0,3,2023,5,2023-05,534.0
517,2023-05-06,MacBook Pro,Laptops,CUST-0069,1559.0,4,2023,5,2023-05,6236.0
1782,2023-05-06,AirPods Pro,Accessories,CUST-0280,151.0,2,2023,5,2023-05,302.0
2619,2023-05-06,MacBook Pro,Laptops,CUST-0136,1454.0,4,2023,5,2023-05,5816.0
453,2023-05-07,Samsung S23,Smartphones,CUST-0164,982.0,2,2023,5,2023-05,1964.0
2522,2023-05-08,AirPods Pro,Accessories,CUST-0073,223.0,4,2023,5,2023-05,892.0
967,2023-05-08,Dell XPS 13,Laptops,CUST-0245,1461.0,2,2023,5,2023-05,2922.0
451,2023-05-09,AirPods Pro,Accessories,CUST-0068,99.0,4,2023,5,2023-05,396.0
1423,2023-05-10,Logitech MX Master 3,Accessories,CUST-0148,129.0,3,2023,5,2023-05,387.0
2735,2023-05-10,Samsung S23,Smartphones,CUST-0057,833.0,3,2023,5,2023-05,2499.0
2059,2023-05-10,Fitbit Charge 6,Wearables,CUST-0253,162.0,3,2023,5,2023-05,486.0
1844,2023-05-11,Apple Watch,Wearables,CUST-0100,239.0,3,2023,5,2023-05,717.0
1241,2023-05-12,Sony WH-1000XM5,Headphones,CUST-0246,348.0,4,2023,5,2023-05,1392.0
1351,2023-05-12,Logitech MX Master 3,Accessories,CUST-0081,118.0,1,2023,5,2023-05,118.0
624,2023-05-12,MacBook Pro,Laptops,CUST-0289,1524.0,4,2023,5,2023-05,6096.0
402,2023-05-12,Apple Watch,Wearables,CUST-0257,282.0,4,2023,5,2023-05,1128.0
1963,2023-05-12,Logitech MX Master 3,Accessories,CUST-0242,179.0,2,2023,5,2023-05,358.0
30,2023-05-14,Sony WH-1000XM5,Headphones,CUST-0241,251.0,1,2023,5,2023-05,251.0
858,2023-05-14,Dell XPS 13,Laptops,CUST-0043,1515.0,3,2023,5,2023-05,4545.0
2655,2023-05-14,AirPods Pro,Accessories,CUST-0236,163.0,1,2023,5,2023-05,163.0
1220,2023-05-15,Dell XPS 13,Laptops,CUST-0270,1477.0,3,2023,5,2023-05,4431.0
2847,2023-05-15,Apple Watch,Wearables,CUST-0186,240.0,3,2023,5,2023-05,720.0
1502,2023-05-16,Fitbit Charge 6,Wearables,CUST-0001,316.0,4,2023,5,2023-05,1264.0
2057,2023-05-16,Logitech MX Master 3,Accessories,CUST-0026,141.0,1,2023,5,2023-05,141.0
340,2023-05-16,JBL Flip 6,Speakers,CUST-0163,169.0,3,2023,5,2023-05,507.0
393,2023-05-17,Fitbit Charge 6,Wearables,CUST-0008,249.0,4,2023,5,2023-05,996.0
659,2023-05-17,JBL Flip 6,Speakers,CUST-0142,134.0,4,2023,5,2023-05,536.0
2116,2023-05-18,AirPods Pro,Accessories,CUST-0168,215.0,1,2023,5,2023-05,215.0
1516,2023-05-18,Dell XPS 13,Laptops,CUST-0019,1508.0,4,2023,5,2023-05,6032.0
354,2023-05-19,Dell XPS 13,Laptops,CUST-0262,1546.0,1,2023,5,2023-05,1546.0
2664,2023-05-19,JBL Flip 6,Speakers,CUST-0105,231.0,4,2023,5,2023-05,924.0
1572,2023-05-19,JBL Flip 6,Speakers,CUST-0176,153.0,3,2023,5,2023-05,459.0
2732,2023-05-19,Samsung S23,Smartphones,CUST-0209,988.0,3,2023,5,2023-05,2964.0
2603,2023-05-20,Sony WH-1000XM5,Headphones,CUST-0062,245.0,3,2023,5,2023-05,735.0
906,2023-05-20,iPhone 14,Smartphones,CUST-0091,807.0,3,2023,5,2023-05,2421.0
1052,2023-05-21,Samsung S23,Smartphones,CUST-0221,893.0,2,2023,5,2023-05,1786.0
1182,2023-05-21,JBL Flip 6,Speakers,CUST-0110,177.0,1,2023,5,2023-05,177.0
2850,2023-05-21,Samsung S23,Smartphones,CUST-0151,987.0,3,2023,5,2023-05,2961.0
52,2023-05-22,iPhone 14,Smartphones,CUST-0267,984.0,1,2023,5,2023-05,984.0
1299,2023-05-23,Sony WH-1000XM5,Headphones,CUST-0287,209.0,2,2023,5,2023-05,418.0
210,2023-05-23,AirPods Pro,Accessories,CUST-0270,109.0,2,2023,5,2023-05,218.0
2251,2023-05-24,Logitech MX Master 3,Accessories,CUST-0245,143.0,4,2023,5,2023-05,572.0
2856,2023-05-24,JBL Flip 6,Speakers,CUST-0212,174.0,2,2023,5,2023-05,348.0
2506,2023-05-24,MacBook Pro,Laptops,CUST-0033,1443.0,1,2023,5,2023-05,1443.0
2045,2023-05-24,Sony WH-1000XM5,Headphones,CUST-0109,260.0,4,2023,5,2023-05,1040.0
1360,2023-05-24,JBL Flip 6,Speakers,CUST-0056,212.0,1,2023,5,2023-05,212.0
1931,2023-05-24,Sony WH-1000XM5,Headphones,CUST-0201,333.0,3,2023,5,2023-05,999.0
379,2023-05-24,Samsung S23,Smartphones,CUST-0012,886.0,4,2023,5,2023-05,3544.0
2422,2023-05-25,Apple Watch,Wearables,CUST-0131,346.0,4,2023,5,2023-05,1384.0
2048,2023-05-25,Samsung S23,Smartphones,CUST-0242,889.0,4,2023,5,2023-05,3556.0
915,2023-05-25,Logitech MX Master 3,Accessories,CUST-0088,117.0,4,2023,5,2023-05,468.0
2577,2023-05-25,Sony WH-1000XM5,Headphones,CUST-0068,214.0,1,2023,5,2023-05,214.0
577,2023-05-26,Fitbit Charge 6,Wearables,CUST-0220,284.0,3,2023,5,2023-05,852.0
1005,2023-05-26,JBL Flip 6,Speakers,CUST-0299,249.0,4,2023,5,2023-05,996.0
1205,2023-05-27,Logitech MX Master 3,Accessories,CUST-0043,249.0,4,2023,5,2023-05,996.0
1034,2023-05-27,iPhone 14,Smartphones,CUST-0229,933.0,3,2023,5,2023-05,2799.0
837,2023-05-27,AirPods Pro,Accessories,CUST-0254,230.0,2,2023,5,2023-05,460.0
87,2023-05-27,Dell XPS 13,Laptops,CUST-0047,1498.0,3,2023,5,2023-05,4494.0
2270,2023-05-29,AirPods Pro,Accessories,CUST-0241,204.0,3,2023,5,2023-05,612.0
67,2023-05-29,iPhone 14,Smartphones,CUST-0147,803.0,3,2023,5,2023-05,2409.0
348,2023-05-29,MacBook Pro,Laptops,CUST-0058,1425.0,2,2023,5,2023-05,2850.0
2975,2023-05-30,Logitech MX Master 3,Accessories,CUST-0233,220.0,1,2023,5,2023-05,220.0
925,2023-05-31,AirPods Pro,Accessories,CUST-0137,55.0,3,2023,5,2023-05,165.0
692,2023-05-31,Logitech MX Master 3,Accessories,CUST-0064,118.0,4,2023,5,2023-05,472.0
2088,2023-06-01,Dell XPS 13,Laptops,CUST-0128,1574.0,2,2023,6,2023-06,3148.0
1060,2023-06-02,Sony WH-1000XM5,Headphones,CUST-0171,294.0,1,2023,6,2023-06,294.0
1445,2023-06-02,iPhone 14,Smartphones,CUST-0268,902.0,4,2023,6,2023-06,3608.0
1768,2023-06-02,JBL Flip 6,Speakers,CUST-0194,222.0,4,2023,6,2023-06,888.0
497,2023-06-02,Sony WH-1000XM5,Headphones,CUST-0080,343.0,4,2023,6,2023-06,1372.0
715,2023-06-02,MacBook Pro,Laptops,CUST-0154,1447.0,4,2023,6,2023-06,5788.0
