order_id,order_date,product,category,customer_id,price,quantity
773,2023-12-04,AirPods Pro,Accessories,CUST-0074,95.0,1
774,2024-01-31,JBL Flip 6,Speakers,CUST-0258,180.0,4
775,2022-02-02,Fitbit Charge 6,Wearables,CUST-0163,302.0,3
776,2021-04-21,Logitech MX Master 3,Accessories,CUST-0017,61.0,2
777,2023-06-03,JBL Flip 6,Speakers,CUST-0029,270.0,1
778,2023-01-10,Fitbit Charge 6,Wearables,CUST-0188,239.0,2
779,2021-04-29,iPhone 14,Smartphones,CUST-0104,891.0,2
780,2021-06-24,Apple Watch,Wearables,CUST-0162,314.0,2
781,2024-11-15,AirPods Pro,Accessories,CUST-0153,82.0,3
782,2022-06-03,Dell XPS 13,Laptops,CUST-0126,1411.0,4
783,2022-12-21,AirPods Pro,Accessories,CUST-0135,160.0,3
784,2022-04-02,JBL Flip 6,Speakers,CUST-0225,299.0,1
785,2024-05-22,Dell XPS 13,Laptops,CUST-0104,1594.0,1
786,2022-05-04,Samsung S23,Smartphones,CUST-0226,955.0,1
787,2024-01-08,Sony WH-1000XM5,Headphones,CUST-0218,203.0,2
788,2024-02-02,Apple Watch,Wearables,CUST-0119,282.0,4
789,2022-08-31,Dell XPS 13,Laptops,CUST-0143,1431.0,4
790,2021-10-05,Apple Watch,Wearables,CUST-0017,208.0,2
791,2024-05-07,Fitbit Charge 6,Wearables,CUST-0026,174.0,2
792,2022-05-22,MacBook Pro,Laptops,CUST-0267,1580.0,4
793,2024-10-15,Dell XPS 13,Laptops,CUST-0049,1574.0,4
794,2024-01-31,JBL Flip 6,Speakers,CUST-0188,156.0,3
795,2021-06-08,Apple Watch,Wearables,CUST-0174,175.0,1
796,2021-01-05,Dell XPS 13,Laptops,CUST-0248,1453.0,1
797,2023-08-04,Logitech MX Master 3,Accessories,CUST-0226,64.0,4
798,2024-02-20,AirPods Pro,Accessories,CUST-0046,246.0,2
799,2024-08-10,Logitech MX Master 3,Accessories,CUST-0210,127.0,2
800,2021-10-29,MacBook Pro,Laptops,CUST-0006,1492.0,4
801,2024-12-22,iPhone 14,Smartphones,CUST-0209,874.0,1
802,2021-02-19,Logitech MX Master 3,Accessories,CUST-0169,65.0,4
803,2024-06-29,JBL Flip 6,Speakers,CUST-0187,189.0,2
804,2023-10-14,AirPods Pro,Accessories,CUST-0089,67.0,3
805,2021-11-07,Logitech MX Master 3,Accessories,CUST-0154,183.0,4
806,2022-09-12,MacBook Pro,Laptops,CUST-0285,1458.0,1
807,2024-10-09,iPhone 14,Smartphones,CUST-0107,842.0,1
808,2023-04-28,Samsung S23,Smartphones,CUST-0247,807.0,1
809,2021-12-28,JBL Flip 6,Speakers,CUST-0094,164.0,3
810,2023-11-29,iPhone 14,Smartphones,CUST-0187,883.0,4
811,2023-01-24,Logitech MX Master 3,Accessories,CUST-0093,135.0,4
812,2021-05-17,AirPods Pro,Accessories,CUST-0074,85.0,1
813,2024-03-25,Fitbit Charge 6,Wearables,CUST-0255,320.0,1
814,2021-06-19,JBL Flip 6,Speakers,CUST-0055,299.0,4
815,2023-03-01,AirPods Pro,Accessories,CUST-0155,170.0,1
816,2024-04-11,Fitbit Charge 6,Wearables,CUST-0228,158.0,2
817,2024-06-24,Samsung S23,Smartphones,CUST-0129,959.0,1
818,2022-08-28,Sony WH-1000XM5,Headphones,CUST-0241,266.0,4
819,2022-02-08,AirPods Pro,Accessories,CUST-0094,212.0,3
820,2024-10-14,Fitbit Charge 6,Wearables,CUST-0206,166.0,2
821,2022-11-16,Dell XPS 13,Laptops,CUST-0181,1490.0,2
822,2021-11-20,iPhone 14,Smartphones,CUST-0114,800.0,2
823,2021-06-03,Dell XPS 13,Laptops,CUST-0116,1486.0,2
824,2021-11-11,Apple Watch,Wearables,CUST-0105,282.0,2
825,2024-05-01,iPhone 14,Smartphones,CUST-0278,897.0,4
826,2023-01-03,Dell XPS 13,Laptops,CUST-0197,1538.0,4
827,2023-08-05,AirPods Pro,Accessories,CUST-0099,125.0,2
828,2022-02-07,Sony WH-1000XM5,Headphones,CUST-0154,239.0,1
829,2022-02-09,Dell XPS 13,Laptops,CUST-0279,1505.0,4
830,2024-11-23,Samsung S23,Smartphones,CUST-0116,908.0,1
831,2022-07-07,MacBook Pro,Laptops,CUST-0112,1502.0,2
832,2023-07-13,Apple Watch,Wearables,CUST-0271,314.0,1
833,2022-12-08,JBL Flip 6,Speakers,CUST-0283,139.0,3
834,2021-07-08,Dell XPS 13,Laptops,CUST-0024,1423.0,2
835,2023-10-25,MacBook Pro,Laptops,CUST-0290,1584.0,1
836,2022-04-16,AirPods Pro,Accessories,CUST-0248,165.0,3
837,2023-05-27,AirPods Pro,Accessories,CUST-0254,230.0,2
838,2022-11-12,Apple Watch,Wearables,CUST-0249,337.0,2
839,2024-09-11,AirPods Pro,Accessories,CUST-0138,217.0,3
840,2024-01-14,Dell XPS 13,Laptops,CUST-0003,1527.0,3
841,2021-12-08,Dell XPS 13,Laptops,CUST-0038,1563.0,3
842,2024-04-07,AirPods Pro,Accessories,CUST-0030,239.0,1
843,2022-06-21,MacBook Pro,Laptops,CUST-0206,1584.0,2
844,2022-05-11,Logitech MX Master 3,Accessories,CUST-0228,88.0,4
845,2022-05-19,Logitech MX Master 3,Accessories,CUST-0213,103.0,1
846,2023-01-23,Sony WH-1000XM5,Headphones,CUST-0287,369.0,2
847,2021-02-01,Samsung S23,Smartphones,CUST-0255,808.0,1
848,2021-01-10,Logitech MX Master 3,Accessories,CUST-0273,117.0,4
849,2022-03-12,Apple Watch,Wearables,CUST-0123,298.0,1
850,2024-01-31,iPhone 14,Smartphones,CUST-0191,850.0,4
851,2024-01-10,Apple Watch,Wearables,CUST-0088,343.0,4
852,2024-01-25,Sony WH-1000XM5,Headphones,CUST-0198,200.0,3
853,2022-02-11,Fitbit Charge 6,Wearables,CUST-0167,275.0,1
854,2024-12-12,Apple Watch,Wearables,CUST-0073,290.0,2
855,2021-09-19,Dell XPS 13,Laptops,CUST-0245,1402.0,1
856,2022-07-15,Sony WH-1000XM5,Headphones,CUST-0192,264.0,1
857,2023-08-21,Fitbit Charge 6,Wearables,CUST-0271,249.0,4
858,2023-05-14,Dell XPS 13,Laptops,CUST-0043,1515.0,3
859,2022-05-03,Fitbit Charge 6,Wearables,CUST-0289,163.0,2
860,2022-12-02,Sony WH-1000XM5,Headphones,CUST-0216,258.0,1
861,2023-06-21,Apple Watch,Wearables,CUST-0168,232.0,1
862,2021-07-12,AirPods Pro,Accessories,CUST-0283,129.0,2
863,2023-09-27,MacBook Pro,Laptops,CUST-0147,1479.0,3
864,2024-01-18,Dell XPS 13,Laptops,CUST-0095,1595.0,4
865,2024-03-20,Samsung S23,Smartphones,CUST-0022,914.0,1
866,2023-04-20,Sony WH-1000XM5,Headphones,CUST-0206,383.0,3
867,2022-03-27,Samsung S23,Smartphones,CUST-0272,882.0,3
868,2024-05-18,Dell XPS 13,Laptops,CUST-0124,1512.0,4
869,2024-02-24,AirPods Pro,Accessories,CUST-0283,189.0,1
870,2023-06-21,iPhone 14,Smartphones,CUST-0005,856.0,4
871,2023-04-26,AirPods Pro,Accessories,CUST-0118,169.0,3
872,2023-11-23,Samsung S23,Smartphones,CUST-0019,996.0,3
873,2022-07-13,Sony WH-1000XM5,Headphones,CUST-0289,340.0,4
874,2022-01-26,Sony WH-1000XM5,Headphones,CUST-0014,346.0,4
875,2023-01-30,Dell XPS 13,Laptops,CUST-0029,1423.0,2
876,2023-04-11,Fitbit Charge 6,Wearables,CUST-0057,285.0,2
877,2021-07-21,iPhone 14,Smartphones,CUST-0006,857.0,1
878,2024-12-06,Apple Watch,Wearables,CUST-0082,318.0,1
879,2024-05-12,Sony WH-1000XM5,Headphones,CUST-0266,297.0,1
880,2021-07-27,Samsung S23,Smartphones,CUST-0124,823.0,2
881,2021-06-15,Logitech MX Master 3,Accessories,CUST-0154,220.0,3
882,2024-08-11,Logitech MX Master 3,Accessories,CUST-0020,90.0,2
883,2021-05-28,MacBook Pro,Laptops,CUST-0084,1510.0,2
884,2024-12-08,AirPods Pro,Accessories,CUST-0290,199.0,3
885,2024-03-03,Fitbit Charge 6,Wearables,CUST-0073,245.0,4
886,2024-09-11,Apple Watch,Wearables,CUST-0100,208.0,4
887,2021-09-15,Dell XPS 13,Laptops,CUST-0065,1482.0,2
888,2021-09-23,AirPods Pro,Accessories,CUST-0079,108.0,2
889,2023-08-05,AirPods Pro,Accessories,CUST-0248,71.0,4
890,2022-09-02,Apple Watch,Wearables,CUST-0284,342.0,1
891,2021-10-28,Dell XPS 13,Laptops,CUST-0007,1448.0,1
892,2024-04-02,MacBook Pro,Laptops,CUST-0138,1563.0,1
893,2024-06-14,Fitbit Charge 6,Wearables,CUST-0288,155.0,4
894,2024-04-04,iPhone 14,Smartphones,CUST-0283,853.0,2
895,2024-12-13,Dell XPS 13,Laptops,CUST-0127,1552.0,4
896,2022-01-02,Dell XPS 13,Laptops,CUST-0093,1522.0,1
897,2023-07-04,JBL Flip 6,Speakers,CUST-0273,142.0,1
898,2023-12-01,Fitbit Charge 6,Wearables,CUST-0212,317.0,3
899,2022-01-04,AirPods Pro,Accessories,CUST-0151,160.0,4
900,2024-12-30,iPhone 14,Smartphones,CUST-0069,842.0,4
901,2023-03-13,JBL Flip 6,Speakers,CUST-0203,160.0,2
902,2023-08-21,Fitbit Charge 6,Wearables,CUST-0161,224.0,4
903,2021-12-04,Sony WH-1000XM5,Headphones,CUST-0138,281.0,2
904,2022-10-01,MacBook Pro,Laptops,CUST-0164,1586.0,3
905,2022-08-12,JBL Flip 6,Speakers,CUST-0174,230.0,2
906,2023-05-20,iPhone 14,Smartphones,CUST-0091,807.0,3
907,2022-05-09,Fitbit Charge 6,Wearables,CUST-0209,222.0,1
908,2022-01-25,Apple Watch,Wearables,CUST-0295,262.0,4
909,2023-03-07,iPhone 14,Smartphones,CUST-0182,836.0,1
910,2022-07-22,AirPods Pro,Accessories,CUST-0258,238.0,2
911,2021-12-29,Logitech MX Master 3,Accessories,CUST-0168,213.0,2
912,2024-06-29,AirPods Pro,Accessories,CUST-0092,67.0,2
913,2021-03-04,Logitech MX Master 3,Accessories,CUST-0139,235.0,1
914,2024-05-13,Dell XPS 13,Laptops,CUST-0214,1534.0,1
915,2023-05-25,Logitech MX Master 3,Accessories,CUST-0088,117.0,4
916,2024-05-15,iPhone 14,Smartphones,CUST-0003,965.0,2
917,2021-05-01,iPhone 14,Smartphones,CUST-0102,837.0,1
918,2023-10-05,AirPods Pro,Accessories,CUST-0202,141.0,1
919,2021-08-30,Sony WH-1000XM5,Headphones,CUST-0109,246.0,4
920,2023-03-14,Dell XPS 13,Laptops,CUST-0069,1528.0,4
921,2021-05-20,JBL Flip 6,Speakers,CUST-0234,122.0,1
922,2021-10-04,Fitbit Charge 6,Wearables,CUST-0052,237.0,1
923,2024-08-27,Sony WH-1000XM5,Headphones,CUST-0036,309.0,2
924,2024-04-15,Fitbit Charge 6,Wearables,CUST-0295,229.0,1
925,2023-05-31,AirPods Pro,Accessories,CUST-0137,55.0,3
926,2021-04-19,MacBook Pro,Laptops,CUST-0039,1549.0,1
927,2022-09-22,AirPods Pro,Accessories,CUST-0087,125.0,3
928,2022-02-18,Apple Watch,Wearables,CUST-0214,350.0,1
929,2024-06-16,AirPods Pro,Accessories,CUST-0087,190.0,4
930,2024-10-27,Sony WH-1000XM5,Headphones,CUST-0045,344.0,3
931,2022-08-20,Samsung S23,Smartphones,CUST-0134,907.0,2
932,2022-10-24,Logitech MX Master 3,Accessories,CUST-0289,207.0,1
933,2022-09-30,Fitbit Charge 6,Wearables,CUST-0122,287.0,3
934,2023-10-17,MacBook Pro,Laptops,CUST-0162,1600.0,2
935,2023-11-01,Sony WH-1000XM5,Headphones,CUST-0247,246.0,2
936,2024-02-25,MacBook Pro,Laptops,CUST-0118,1542.0,2
937,2022-02-16,JBL Flip 6,Speakers,CUST-0072,206.0,1
938,2021-05-17,iPhone 14,Smartphones,CUST-0019,994.0,2
939,2021-06-24,Fitbit Charge 6,Wearables,CUST-0141,278.0,2
940,2021-04-03,iPhone 14,Smartphones,CUST-0245,863.0,1
941,2023-07-14,Sony WH-1000XM5,Headphones,CUST-0128,287.0,2
942,2021-01-17,Sony WH-1000XM5,Headphones,CUST-0269,268.0,2
943,2021-11-01,MacBook Pro,Laptops,CUST-0007,1457.0,1
944,2024-02-01,AirPods Pro,Accessories,CUST-0193,111.0,1
945,2021-06-20,Apple Watch,Wearables,CUST-0251,280.0,3
946,2022-06-25,AirPods Pro,Accessories,CUST-0282,173.0,4
947,2021-01-25,Logitech MX Master 3,Accessories,CUST-0156,122.0,4
948,2024-01-22,Apple Watch,Wearables,CUST-0086,229.0,1
949,2022-05-14,MacBook Pro,Laptops,CUST-0118,1598.0,2
950,2024-12-07,MacBook Pro,Laptops,CUST-0147,1593.0,1
951,2022-03-05,MacBook Pro,Laptops,CUST-0139,1580.0,2
952,2022-06-26,Apple Watch,Wearables,CUST-0232,295.0,3
953,2022-01-19,Samsung S23,Smartphones,CUST-0224,935.0,2
954,2022-06-02,Apple Watch,Wearables,CUST-0292,228.0,4
955,2021-04-26,Apple Watch,Wearables,CUST-0049,322.0,2
956,2023-04-14,Logitech MX Master 3,Accessories,CUST-0020,241.0,1
957,2022-09-27,Fitbit Charge 6,Wearables,CUST-0221,216.0,3
958,2021-01-03,Logitech MX Master 3,Accessories,CUST-0206,113.0,4
959,2021-02-28,Sony WH-1000XM5,Headphones,CUST-0062,331.0,3
960,2023-04-23,Fitbit Charge 6,Wearables,CUST-0107,245.0,3
961,2024-12-08,Samsung S23,Smartphones,CUST-0062,848.0,1
962,2021-12-14,Samsung S23,Smartphones,CUST-0207,847.0,1
963,2024-03-05,Apple Watch,Wearables,CUST-0250,207.0,1
964,2024-10-23,Sony WH-1000XM5,Headphones,CUST-0209,298.0,1
965,2024-05-19,Sony WH-1000XM5,Headphones,CUST-0092,208.0,3
966,2021-08-08,Logitech MX Master 3,Accessories,CUST-0215,180.0,1
967,2023-05-08,Dell XPS 13,Laptops,CUST-0245,1461.0,2
968,2023-04-24,Fitbit Charge 6,Wearables,CUST-0269,160.0,2
969,2022-06-12,JBL Flip 6,Speakers,CUST-0104,158.0,1
970,2023-11-30,Samsung S23,Smartphones,CUST-0094,937.0,4
971,2022-01-30,iPhone 14,Smartphones,CUST-0218,801.0,2
972,2022-01-31,MacBook Pro,Laptops,CUST-0279,1545.0,2
973,2023-01-06,iPhone 14,Smartphones,CUST-0062,837.0,1
974,2021-08-27,MacBook Pro,Laptops,CUST-0166,1594.0,2
975,2021-03-02,iPhone 14,Smartphones,CUST-0173,955.0,1
976,2024-11-02,Dell XPS 13,Laptops,CUST-0278,1473.0,3
977,2024-12-31,Dell XPS 13,Laptops,CUST-0279,1518.0,2
978,2024-09-25,Fitbit Charge 6,Wearables,CUST-0204,310.0,4
979,2022-01-27,iPhone 14,Smartphones,CUST-0165,862.0,2
980,2023-12-30,AirPods Pro,Accessories,CUST-0096,212.0,3
981,2023-04-08,JBL Flip 6,Speakers,CUST-0178,275.0,2
982,2024-05-25,JBL Flip 6,Speakers,CUST-0187,256.0,3
983,2021-04-14,Logitech MX Master 3,Accessories,CUST-0258,57.0,3
984,2024-04-20,Logitech MX Master 3,Accessories,CUST-0176,76.0,4
985,2021-10-26,Fitbit Charge 6,Wearables,CUST-0163,244.0,3
986,2024-11-24,iPhone 14,Smartphones,CUST-0291,986.0,1
987,2022-05-14,Logitech MX Master 3,Accessories,CUST-0291,135.0,2
988,2024-12-09,JBL Flip 6,Speakers,CUST-0114,276.0,4
989,2024-10-11,Sony WH-1000XM5,Headphones,CUST-0207,385.0,3
990,2022-05-30,AirPods Pro,Accessories,CUST-0125,187.0,3
991,2022-06-21,Dell XPS 13,Laptops,CUST-0061,1428.0,3
992,2021-01-19,Samsung S23,Smartphones,CUST-0074,860.0,3
993,2024-07-23,MacBook Pro,Laptops,CUST-0139,1509.0,2
994,2022-11-26,AirPods Pro,Accessories,CUST-0191,108.0,1
995,2023-02-19,Samsung S23,Smartphones,CUST-0246,912.0,2
996,2023-11-04,Samsung S23,Smartphones,CUST-0155,854.0,2
997,2023-06-07,Sony WH-1000XM5,Headphones,CUST-0075,220.0,4
998,2024-09-28,Apple Watch,Wearables,CUST-0059,238.0,1
999,2024-04-20,Fitbit Charge 6,Wearables,CUST-0064,220.0,4
1000,2021-07-12,JBL Flip 6,Speakers,CUST-0214,274.0,1
1001,2021-04-03,Samsung S23,Smartphones,CUST-0112,960.0,3
1002,2023-12-19,JBL Flip 6,Speakers,CUST-0118,119.0,2
1003,2021-06-15,MacBook Pro,Laptops,CUST-0156,1583.0,2
1004,2024-01-23,Samsung S23,Smartphones,CUST-0293,976.0,2
1005,2023-05-26,JBL Flip 6,Speakers,CUST-0299,249.0,4
1006,2023-10-29,JBL Flip 6,Speakers,CUST-0209,227.0,4
1007,2022-09-20,Sony WH-1000XM5,Headphones,CUST-0144,373.0,2
1008,2022-06-03,JBL Flip 6,Speakers,CUST-0155,280.0,3
1009,2021-03-29,Apple Watch,Wearables,CUST-0179,186.0,2
1010,2022-04-10,Sony WH-1000XM5,Headphones,CUST-0264,294.0,1
1011,2022-01-01,Dell XPS 13,Laptops,CUST-0231,1452.0,3
1012,2024-07-15,iPhone 14,Smartphones,CUST-0273,863.0,2
1013,2024-10-05,MacBook Pro,Laptops,CUST-0011,1497.0,2
1014,2023-12-31,Fitbit Charge 6,Wearables,CUST-0290,169.0,2
1015,2024-10-13,JBL Flip 6,Speakers,CUST-0052,114.0,1
1016,2024-01-13,MacBook Pro,Laptops,CUST-0293,1525.0,1
1017,2022-08-07,JBL Flip 6,Speakers,CUST-0236,155.0,3
1018,2021-12-26,JBL Flip 6,Speakers,CUST-0093,193.0,4
1019,2023-12-20,Fitbit Charge 6,Wearables,CUST-0039,177.0,1
1020,2024-12-14,Dell XPS 13,Laptops,CUST-0101,1425.0,2
1021,2024-05-31,Samsung S23,Smartphones,CUST-0166,926.0,4
1022,2024-10-31,Sony WH-1000XM5,Headphones,CUST-0278,329.0,3
1023,2024-10-30,AirPods Pro,Accessories,CUST-0192,59.0,4
1024,2024-02-26,JBL Flip 6,Speakers,CUST-0112,159.0,2
1025,2024-09-28,iPhone 14,Smartphones,CUST-0065,856.0,3
1026,2021-04-16,AirPods Pro,Accessories,CUST-0184,58.0,2
1027,2024-01-18,Samsung S23,Smartphones,CUST-0106,814.0,3
1028,2023-04-11,Sony WH-1000XM5,Headphones,CUST-0167,212.0,1
1029,2023-11-22,Apple Watch,Wearables,CUST-0040,297.0,2
1030,2023-09-08,Samsung S23,Smartphones,CUST-0208,1000.0,3
1031,2024-12-22,Logitech MX Master 3,Accessories,CUST-0211,237.0,3
1032,2023-01-31,MacBook Pro,Laptops,CUST-0048,1417.0,4
1033,2021-07-06,Apple Watch,Wearables,CUST-0224,211.0,4
1034,2023-05-27,iPhone 14,Smartphones,CUST-0229,933.0,3
1035,2023-10-14,Fitbit Charge 6,Wearables,CUST-0270,244.0,2
1036,2024-03-01,Sony WH-1000XM5,Headphones,CUST-0072,224.0,1
1037,2024-04-25,Logitech MX Master 3,Accessories,CUST-0191,215.0,4
1038,2021-08-08,AirPods Pro,Accessories,CUST-0222,244.0,4
1039,2024-06-14,Logitech MX Master 3,Accessories,CUST-0226,199.0,4
1040,2023-10-18,Logitech MX Master 3,Accessories,CUST-0200,121.0,2
1041,2021-07-04,Logitech MX Master 3,Accessories,CUST-0206,81.0,3
1042,2023-06-25,MacBook Pro,Laptops,CUST-0256,1586.0,4
1043,2024-04-15,AirPods Pro,Accessories,CUST-0190,101.0,1
1044,2024-02-25,Apple Watch,Wearables,CUST-0287,233.0,3
1045,2022-01-18,Logitech MX Master 3,Accessories,CUST-0013,94.0,3
1046,2023-07-27,Samsung S23,Smartphones,CUST-0276,880.0,2
1047,2023-07-21,iPhone 14,Smartphones,CUST-0273,951.0,2
1048,2024-09-13,Samsung S23,Smartphones,CUST-0219,908.0,3
1049,2021-11-24,JBL Flip 6,Speakers,CUST-0111,286.0,1
1050,2024-06-06,iPhone 14,Smartphones,CUST-0156,988.0,4
1051,2023-06-06,Samsung S23,Smartphones,CUST-0246,944.0,2
1052,2023-05-21,Samsung S23,Smartphones,CUST-0221,893.0,2
1053,2023-02-20,AirPods Pro,Accessories,CUST-0094,198.0,4
1054,2023-04-29,JBL Flip 6,Speakers,CUST-0116,242.0,1
1055,2024-04-18,Fitbit Charge 6,Wearables,CUST-0053,277.0,4
1056,2023-07-15,iPhone 14,Smartphones,CUST-0137,981.0,3
1057,2023-10-22,MacBook Pro,Laptops,CUST-0098,1408.0,4
1058,2021-05-20,iPhone 14,Smartphones,CUST-0237,984.0,4
1059,2021-03-13,iPhone 14,Smartphones,CUST-0107,841.0,2
1060,2023-06-02,Sony WH-1000XM5,Headphones,CUST-0171,294.0,1
1061,2022-02-20,Fitbit Charge 6,Wearables,CUST-0221,234.0,4
1062,2024-12-01,JBL Flip 6,Speakers,CUST-0102,264.0,1
1063,2021-07-11,MacBook Pro,Laptops,CUST-0200,1576.0,3
1064,2024-10-26,JBL Flip 6,Speakers,CUST-0149,214.0,2
1065,2023-12-23,JBL Flip 6,Speakers,CUST-0156,116.0,2
1066,2024-03-16,JBL Flip 6,Speakers,CUST-0028,293.0,2
1067,2024-02-17,AirPods Pro,Accessories,CUST-0244,117.0,2
1068,2024-05-26,iPhone 14,Smartphones,CUST-0299,963.0,2
1069,2024-07-16,Dell XPS 13,Laptops,CUST-0058,1431.0,1
1070,2024-02-03,Dell XPS 13,Laptops,CUST-0247,1587.0,2
1071,2021-03-24,Fitbit Charge 6,Wearables,CUST-0252,248.0,2
1072,2023-03-07,iPhone 14,Smartphones,CUST-0210,847.0,4
1073,2022-09-01,JBL Flip 6,Speakers,CUST-0208,213.0,4
1074,2023-07-12,Apple Watch,Wearables,CUST-0184,225.0,3
1075,2022-04-17,Sony WH-1000XM5,Headphones,CUST-0142,224.0,3
1076,2023-03-13,MacBook Pro,Laptops,CUST-0250,1551.0,2
1077,2022-09-22,Fitbit Charge 6,Wearables,CUST-0073,175.0,4
1078,2024-10-15,Fitbit Charge 6,Wearables,CUST-0211,216.0,4
1079,2023-10-26,MacBook Pro,Laptops,CUST-0283,1512.0,3
1080,2024-04-01,Apple Watch,Wearables,CUST-0181,193.0,2
1081,2021-06-11,Sony WH-1000XM5,Headphones,CUST-0140,331.0,3
1082,2021-07-02,iPhone 14,Smartphones,CUST-0246,888.0,2
1083,2022-11-01,MacBook Pro,Laptops,CUST-0149,1483.0,1
1084,2022-09-20,Logitech MX Master 3,Accessories,CUST-0294,192.0,2
1085,2021-09-07,Dell XPS 13,Laptops,CUST-0025,1420.0,4
1086,2023-06-08,Fitbit Charge 6,Wearables,CUST-0070,262.0,3
1087,2024-02-10,Sony WH-1000XM5,Headphones,CUST-0091,217.0,1
1088,2023-01-09,Logitech MX Master 3,Accessories,CUST-0151,241.0,3
1089,2024-06-19,Fitbit Charge 6,Wearables,CUST-0180,349.0,3
1090,2021-07-22,AirPods Pro,Accessories,CUST-0237,230.0,3
1091,2022-07-03,JBL Flip 6,Speakers,CUST-0237,201.0,1
1092,2024-05-05,Apple Watch,Wearables,CUST-0059,151.0,1
1093,2021-12-26,MacBook Pro,Laptops,CUST-0030,1410.0,4
1094,2021-04-18,Sony WH-1000XM5,Headphones,CUST-0090,322.0,4
1095,2023-08-18,Logitech MX Master 3,Accessories,CUST-0220,171.0,2
1096,2022-04-02,Sony WH-1000XM5,Headphones,CUST-0223,385.0,1
1097,2022-11-05,Sony WH-1000XM5,Headphones,CUST-0031,251.0,1
1098,2023-06-16,Sony WH-1000XM5,Headphones,CUST-0278,239.0,1
1099,2021-04-21,iPhone 14,Smartphones,CUST-0249,990.0,2
1100,2022-11-25,Fitbit Charge 6,Wearables,CUST-0209,171.0,2
1101,2022-09-03,JBL Flip 6,Speakers,CUST-0190,274.0,1
1102,2022-06-13,Logitech MX Master 3,Accessories,CUST-0090,190.0,1
1103,2021-06-15,iPhone 14,Smartphones,CUST-0078,972.0,2
1104,2021-06-12,JBL Flip 6,Speakers,CUST-0143,153.0,1
1105,2021-09-26,iPhone 14,Smartphones,CUST-0245,962.0,4
1106,2021-01-06,AirPods Pro,Accessories,CUST-0058,98.0,3
1107,2024-05-25,Samsung S23,Smartphones,CUST-0026,846.0,1
1108,2023-09-13,Dell XPS 13,Laptops,CUST-0198,1458.0,4
1109,2023-01-24,Samsung S23,Smartphones,CUST-0273,813.0,2
1110,2021-01-13,Sony WH-1000XM5,Headphones,CUST-0044,318.0,3
1111,2021-01-19,MacBook Pro,Laptops,CUST-0100,1562.0,4
1112,2021-05-02,JBL Flip 6,Speakers,CUST-0145,170.0,3
1113,2023-12-10,iPhone 14,Smartphones,CUST-0288,963.0,1
1114,2023-04-06,AirPods Pro,Accessories,CUST-0239,117.0,4
1115,2021-07-06,Dell XPS 13,Laptops,CUST-0284,1495.0,1
1116,2024-05-02,MacBook Pro,Laptops,CUST-0246,1535.0,4
1117,2021-06-20,Apple Watch,Wearables,CUST-0045,343.0,4
1118,2022-08-06,JBL Flip 6,Speakers,CUST-0103,224.0,1
1119,2023-09-03,MacBook Pro,Laptops,CUST-0286,1545.0,2
1120,2024-05-05,AirPods Pro,Accessories,CUST-0221,216.0,4
1121,2021-06-20,Sony WH-1000XM5,Headphones,CUST-0122,307.0,4
1122,2024-01-22,Sony WH-1000XM5,Headphones,CUST-0006,231.0,2
1123,2024-03-15,JBL Flip 6,Speakers,CUST-0096,300.0,1
1124,2024-05-10,Dell XPS 13,Laptops,CUST-0006,1511.0,4
1125,2022-03-23,MacBook Pro,Laptops,CUST-0106,1538.0,3
1126,2024-11-25,Dell XPS 13,Laptops,CUST-0297,1532.0,4
1127,2022-12-27,JBL Flip 6,Speakers,CUST-0291,121.0,1
1128,2021-05-30,Sony WH-1000XM5,Headphones,CUST-0267,202.0,1
1129,2024-09-01,Sony WH-1000XM5,Headphones,CUST-0270,217.0,1
1130,2021-09-08,Apple Watch,Wearables,CUST-0279,232.0,1
1131,2024-04-13,AirPods Pro,Accessories,CUST-0047,165.0,4
1132,2021-01-30,Apple Watch,Wearables,CUST-0237,261.0,3
1133,2023-11-15,Fitbit Charge 6,Wearables,CUST-0206,207.0,2
1134,2022-01-10,Apple Watch,Wearables,CUST-0025,227.0,3
1135,2021-04-26,Samsung S23,Smartphones,CUST-0266,898.0,3
1136,2022-02-09,Logitech MX Master 3,Accessories,CUST-0173,184.0,3
1137,2023-06-13,Samsung S23,Smartphones,CUST-0121,841.0,2
1138,2021-02-23,iPhone 14,Smartphones,CUST-0243,817.0,3
1139,2023-10-10,Fitbit Charge 6,Wearables,CUST-0144,155.0,1
1140,2024-10-19,Fitbit Charge 6,Wearables,CUST-0076,337.0,1
1141,2023-09-26,Logitech MX Master 3,Accessories,CUST-0130,108.0,3
1142,2021-10-10,JBL Flip 6,Speakers,CUST-0263,290.0,3
1143,2022-07-29,JBL Flip 6,Speakers,CUST-0012,240.0,2
1144,2021-01-17,iPhone 14,Smartphones,CUST-0292,807.0,1
1145,2021-03-31,Dell XPS 13,Laptops,CUST-0284,1517.0,1
1146,2024-04-13,AirPods Pro,Accessories,CUST-0151,193.0,2
1147,2023-08-28,Sony WH-1000XM5,Headphones,CUST-0180,323.0,1
1148,2024-08-09,MacBook Pro,Laptops,CUST-0228,1574.0,2
1149,2024-12-30,MacBook Pro,Laptops,CUST-0106,1420.0,4
1150,2021-06-14,Sony WH-1000XM5,Headphones,CUST-0285,347.0,1
1151,2023-04-18,Dell XPS 13,Laptops,CUST-0224,1415.0,2
1152,2023-08-23,Logitech MX Master 3,Accessories,CUST-0030,94.0,3
